SYMBOL	mean	std
MCF2L2	0.6210832	0.5289511
MCFD2	6.7516747	0.51110274
MCHR1	0.88582325	0.8380179
MCHR2	0.028173164	0.11579608
MCHR2-AS1	0.0052719275	0.03381228
MCIDAS	1.2100309	1.1139468
MCL1	8.832058	0.56143117
MCM10	3.450412	1.2747889
MCM2	4.8384404	1.078034
MCM3	7.050228	0.66442776
MCM3AP	5.7937174	0.8713872
MCM3AP-AS1	2.29342	0.67381257
MCM4	6.995114	0.93362325
MCM5	5.723805	0.73804563
MCM6	6.0208435	0.7448654
MCM7	6.867184	0.8031354
MCM8	3.109841	0.61017144
MCM9	4.388965	0.5999681
MCMBP	6.3775887	0.4789932
MCMDC2	1.7100995	0.7893172
MCOLN1	4.4578958	0.5118082
MCOLN2	2.14763	0.9144352
MCOLN3	2.0104141	1.1994107
MCPH1	4.295577	0.55022085
MCRIP1	6.1515503	0.81401736
MCRIP2	4.7333155	0.9176218
MCRS1	5.7256823	0.44781587
MCTP1	3.42579	0.8982348
MCTP2	2.2542984	1.1628704
MCTS1	5.565719	0.39093107
MCU	4.7277927	0.5027711
MCUB	4.470052	0.6806864
MCUR1	5.60102	0.56812483
MDC1	5.565818	0.62004215
MDFI	4.2297134	1.6216991
MDFIC	5.148504	0.79891455
MDGA1	2.9138408	0.9965078
MDGA2	0.24907379	0.5368493
MDH1	7.030081	0.45629326
MDH1B	1.6808641	0.7803312
MDH2	7.732395	0.5453337
MDK	7.0545793	1.2608744
MDM1	3.927301	0.64038086
MDM2	6.1825376	0.7479802
MDM4	5.807031	0.6955353
MDN1	5.8842816	0.7361812
MDP1	0.028079797	0.033527855
ME1	3.8441012	1.3721659
ME2	5.269961	0.73041034
ME3	3.4377053	1.0513257
MEA1	5.652008	0.577051
MEAF6	6.6647453	0.55974656
MEAK7	4.4919333	0.794507
MECOM	3.537329	0.9176479
MECP2	6.174428	0.49053308
MECR	4.3735795	0.49587998
MED1	6.1869	1.0314871
MED10	4.517472	0.49999675
MED11	2.9213765	0.49907357
MED12	6.1150937	0.5358099
MED12L	1.299471	0.88402593
MED13	6.755945	0.83883417
MED13L	7.211939	1.0146846
MED14	6.158212	0.59697884
MED15	6.3600416	0.45141563
MED15P9	0.09093863	0.29565492
MED16	5.7627425	0.6533717
MED17	2.4202893	0.4402486
MED18	4.045514	0.4573819
MED19	3.9938037	0.49656197
MED20	4.848113	0.5169361
MED21	5.0430636	0.557625
MED22	5.311901	0.5211127
MED23	5.5811987	0.6778738
MED24	6.6116586	0.87691337
MED25	5.7925887	0.6111172
MED26	2.9630196	0.41653395
MED27	4.108067	0.42537037
MED28	5.913759	0.45762736
MED29	6.4367094	0.4789222
MED30	3.4115005	0.6940739
MED31	1.8689523	0.3358036
MED4	4.7740383	0.44085664
MED6	4.0373874	0.37765962
MED7	3.7355397	0.4378173
MED8	5.0941105	0.42460933
MED9	4.1880856	0.47220615
MEDAG	2.7837067	1.1217759
MEF2A	5.659867	0.774187
MEF2C	4.623799	0.8067769
MEF2D	6.6010127	0.5748756
MEFV	0.64582735	0.40929964
MEG3	3.4985452	1.3398097
MEGF10	2.0697384	1.3930596
MEGF11	0.38147575	0.48038712
MEGF8	5.7449236	0.7303216
MEGF9	6.1991897	1.1030365
MEI1	1.7583094	0.91089094
MEIG1	0.3304059	0.4067872
MEIOB	0.2847544	0.4173973
MEIS1	3.1504223	0.82442594
MEIS2	2.8760688	0.9454034
MEIS3	4.425212	1.1783551
MEIS3P1	2.1630194	0.8538187
MELK	4.0531483	1.2485044
MELTF	4.0506053	1.4492809
MEMO1	1.5513139	0.42779574
MEN1	5.7209535	0.5198988
MEOX1	2.0727255	1.3384241
MEOX2	2.003848	1.1416887
MEP1A	0.13785298	0.22737111
MEP1B	0.06183992	0.12866
MEPCE	6.190315	0.49159855
MEPE	0.17346361	0.47611967
MERTK	3.437377	0.8142322
MESD	6.207294	0.3967098
MESP1	1.8225695	1.336712
MESP2	1.3356594	0.9795102
MEST	4.929506	1.241991
MET	4.159769	1.4807504
METAP1	5.631783	0.50259346
METAP1D	3.0045626	0.577734
METAP2	6.409694	0.41340885
METRN	5.2489767	1.4740095
METRNL	4.779974	0.9111474
METTL1	4.086255	0.5412305
METTL14	4.948961	0.5165709
METTL15	3.9685109	0.5714018
METTL16	5.3512473	0.48948514
METTL17	4.1866145	0.4905783
METTL18	3.681021	0.5720157
METTL21A	3.736895	0.4600227
METTL21C	0.028829698	0.09060206
METTL21EP	0.14626381	0.1455413
METTL22	3.6713612	0.46064422
METTL23	3.7310178	0.53433627
METTL25	2.735119	0.5423209
METTL26	5.457471	0.7797046
METTL27	2.056174	0.99501425
METTL2A	4.787668	0.56501615
METTL2B	4.6946654	0.48815155
METTL3	4.991205	0.5453557
METTL4	3.7094932	0.57065386
METTL5	4.5700245	0.43227652
METTL6	4.2408433	0.40367094
METTL7A	5.9974947	0.8638453
METTL7B	0.9120204	0.88574594
METTL8	4.482627	0.4952874
METTL9	6.714673	0.40864137
MEX3B	2.4875298	0.8099977
MEX3C	5.551285	0.65921944
MEX3D	4.748267	0.6392297
MFAP1	5.4742627	0.5099987
MFAP2	4.554882	1.1956285
MFAP3	4.4671836	0.98545593
MFAP3L	3.7180867	1.2067909
MFAP4	4.949244	1.7068232
MFAP5	5.102765	1.4454595
MFF	5.7819443	0.36442435
MFGE8	6.812357	1.271089
MFHAS1	4.411382	0.78718334
MFN1	5.8286495	0.5533445
MFN2	6.932208	0.4811904
MFNG	3.3151932	0.86955845
MFSD1	6.485792	0.49401003
MFSD10	6.215318	0.75091547
MFSD11	4.733948	0.5200379
MFSD12	5.4598374	0.60129076
MFSD13A	2.4872127	0.65442777
MFSD14A	0.8222364	0.42287138
MFSD14B	6.2939396	0.46517342
MFSD2A	2.8455253	1.2648938
MFSD2B	0.43432036	0.26687127
MFSD3	4.706779	0.97704077
MFSD4A	1.8418683	1.0496219
MFSD4B	3.4858506	0.75722843
MFSD5	5.4574304	0.49771646
MFSD6	6.149185	0.8649318
MFSD6L	1.6162621	1.1735492
MFSD8	4.1143355	0.4990698
MFSD9	3.937591	0.48480952
MGA	5.770627	0.69563025
MGAM	1.4213876	1.4265896
MGAM2	0.9284404	1.3153416
MGARP	0.24608597	0.23189181
MGAT1	7.15633	0.5104703
MGAT2	0.17749928	0.1531868
MGAT3	2.2874608	1.142699
MGAT4A	6.409081	1.0688434
MGAT4B	6.5627756	0.5421757
MGAT4C	0.15309997	0.41403982
MGAT5	6.2622204	0.66427004
MGAT5B	1.2975428	1.1991011
MGC15885	0.035239764	0.16123345
MGC27382	0.032006692	0.12707412
MGLL	6.034836	1.1622734
MGME1	4.9989257	0.5332641
MGMT	4.8951817	0.81404763
MGP	9.336014	2.0299358
MGRN1	6.63263	0.54036105
MGST1	6.9255934	1.4811432
MGST2	5.0527925	0.6882663
MGST3	6.604055	0.6620291
MIA	0.08845959	0.18131903
MIA2	5.664244	0.6016661
MIA3	6.958982	0.72400224
MIAT	2.4782493	1.1578708
MIB1	6.4564815	0.7255959
MIB2	4.217384	0.9088283
MICA	4.0564823	0.7796275
MICAL1	5.113824	0.7918351
MICAL2	6.4005404	0.95655805
MICAL3	4.0102973	0.96618617
MICALL1	5.181372	0.8213265
MICALL2	4.8305726	0.8917342
MICB	3.1595368	1.0669638
MICOS10	3.1758914	0.6585481
MICOS13	5.0987315	0.75220484
MICU1	6.075766	0.41689885
MICU2	5.534041	0.59750295
MICU3	1.3544707	0.71239424
MID1	3.2920105	1.3525676
MID1IP1	5.1842275	0.8184736
MID2	4.8682313	0.7501396
MIDN	6.930928	0.6498388
MIEF1	5.552205	0.48987648
MIEF2	4.272	0.6534864
MIEN1	5.3072996	1.2251042
MIER1	5.654732	0.56757927
MIER2	4.201843	0.472964
MIER3	4.9077644	0.68405926
MIF	0.013472134	0.02304892
MIF4GD	4.6881523	0.63736016
MIGA1	5.053245	0.786195
MIGA2	4.3879747	0.64075124
MIIP	4.3719845	0.7579547
MIMT1	0.13942122	0.3243896
MINAR1	1.8312961	0.72145027
MINDY1	5.845206	0.9628738
MINDY2	5.075176	0.7766704
MINDY3	4.590688	0.62427235
MINDY4	0.768565	0.5004735
MINK1	6.2963333	0.57155246
MINPP1	4.573005	0.5988996
MIOS	5.317622	0.51307386
MIOX	0.22878532	0.27447906
MIP	0.02689398	0.043418407
MIPEP	4.859867	0.7271857
MIPOL1	3.9158041	0.9314433
MIR1-1HG	0.0076439935	0.10473617
MIR124-2HG	0.00920523	0.13320929
MIR137HG	0.06370471	0.28486016
MIR17HG	0.80352604	0.56187505
MIR1915HG	1.5097901	0.8996214
MIR2052HG	0.6830289	1.0988116
MIR205HG	3.4225283	1.9129374
MIR22HG	3.4920022	0.67277855
MIR3142HG	0.8907592	0.7572569
MIR4435-2HG	4.066818	0.6737138
MIR503HG	1.3501611	0.91444427
MIR600HG	2.7844632	0.89969045
MIR646HG	1.1255527	0.857832
MIR663AHG	0.059014663	0.26235473
MIR7-3HG	0.13901548	0.52092445
MIR9-3HG	2.4485939	1.1853094
MIR924HG	1.28814	0.80025977
MIR99AHG	2.2722437	1.0499334
MIRLET7BHG	1.8170328	0.9617932
MIS12	4.4145713	0.4726623
MIS18A	4.167126	0.620481
MIS18BP1	4.794642	0.6798172
MISP	4.758004	1.8350835
MISP3	3.610592	1.1638391
MITD1	3.9631634	0.4582509
MITF	3.7790296	0.89772844
MIXL1	0.43743098	0.5176161
MKI67	6.337915	1.2755451
MKKS	4.7084627	0.46299866
MKLN1	5.5397077	0.66279286
MKNK1	4.547696	0.44059592
MKNK2	7.4521728	0.7521728
MKRN1	7.2800775	0.4242848
MKRN2	5.1254706	0.40933147
MKRN2OS	1.4867097	0.71351874
MKS1	4.269995	0.6121746
MKX	1.6020074	1.7796212
MLANA	0.63260543	0.40938383
MLC1	0.75761837	1.13149
MLEC	7.8576913	0.56065995
MLF1	4.6161337	0.86548567
MLF2	7.762873	0.5989295
MLH1	5.4269238	0.4788695
MLH3	4.630642	0.5021123
MLIP	0.3198133	0.4496946
MLKL	3.4764132	0.7513338
MLLT1	6.465649	0.48042378
MLLT10	5.091209	0.60577255
MLLT11	2.733801	0.8910531
MLLT3	4.3367643	1.0076665
MLLT6	7.099265	0.77347535
MLN	0.017962871	0.05441198
MLNR	0.07037293	0.11476258
MLPH	7.6456	2.1565518
MLST8	5.536266	0.58932596
MLX	5.345362	0.46126017
MLXIP	6.2948904	0.7146902
MLXIPL	1.4970398	1.0756553
MLYCD	3.7083123	0.501127
MMAA	3.7357543	0.47715917
MMAB	4.5957723	0.6007029
MMACHC	3.6567512	0.58458954
MMADHC	6.3074164	0.43377376
MMD	4.136846	0.86151105
MMD2	0.010070975	0.045075864
MME	4.020056	1.4903657
MMEL1	1.624673	0.80482316
MMGT1	5.1894	0.58517855
MMP1	2.9113216	2.1880193
MMP10	1.6564511	1.4711597
MMP11	8.041827	1.7569183
MMP12	1.6688943	1.6542226
MMP13	3.6730924	2.0288894
MMP14	8.576029	1.0965462
MMP15	5.027034	1.0282888
MMP16	3.4937031	1.3589818
MMP17	2.7608497	1.1913965
MMP19	3.5914838	0.93100053
MMP2	8.373399	1.3164215
MMP20	0.23823176	0.64248055
MMP21	0.5500098	0.35420728
MMP23B	0.14542069	0.18617027
MMP24	1.3258654	0.86005694
MMP25	2.0281355	1.1654258
MMP26	0.029675538	0.17521524
MMP27	0.22791044	0.28987226
MMP28	2.2765784	0.93366784
MMP3	3.2402685	1.5905552
MMP7	4.6532845	2.220174
MMP8	0.33583483	0.59586257
MMP9	5.221708	1.8411248
MMRN1	2.1088343	1.4041277
MMRN2	4.948968	0.9197644
MMS19	6.0591736	0.3893182
MMS22L	3.947217	0.84190667
MMUT	5.7041054	0.5771814
MN1	3.467659	1.1422349
MNAT1	3.8945255	0.5276044
MND1	0.043622576	0.08104542
MNDA	3.407597	0.95970166
MNS1	2.1486523	0.78415114
MNT	4.492958	0.47259262
MNX1	1.0634967	1.0827383
MOAP1	5.354698	0.6775757
MOB1A	7.3947735	0.44697982
MOB1B	5.3220797	0.6811554
MOB2	4.7760687	0.6458355
MOB3A	5.83968	0.43155268
MOB3B	3.3501232	1.1212953
MOB3C	4.239108	0.51225007
MOB4	4.7132225	0.49530432
MOBP	0.12169001	0.19016427
MOCOS	4.0725822	0.99952835
MOCS1	3.8548229	0.7727716
MOCS2	5.242259	0.6233041
MOCS3	4.12419	0.554053
MOG	0.16934259	0.6025452
MOGAT1	0.07246323	0.18788464
MOGAT2	1.8278037	1.4653814
MOGAT3	0.016051142	0.05472093
MOGS	6.172305	0.49142382
MOK	3.701211	0.78629154
MON1A	3.4726748	0.46137497
MON1B	5.3579335	0.530308
MON2	5.8460116	0.6263863
MORC1	0.04666083	0.24156198
MORC2	5.9765177	0.49616838
MORC2-AS1	0.26510146	0.22162694
MORC3	5.3044724	0.6053723
MORC4	5.14586	0.7111595
MORF4L1	7.7795725	0.41318578
MORF4L2	8.340446	0.605419
MORF4L2-AS1	0.5950444	0.35477448
MORN1	3.0866938	0.74917746
MORN2	3.8849268	0.56865
MORN3	2.0799687	0.8837334
MORN4	3.2128618	0.65989065
MORN5	0.1957297	0.3516922
MOS	0.0015213218	0.01658644
MOSMO	3.9269328	0.56092435
MOSPD1	3.909041	0.4623881
MOSPD2	4.294603	0.62064
MOSPD3	4.326092	0.6351719
MOV10	5.9648323	0.5740148
MOV10L1	0.60727954	0.5058407
MOXD1	3.318688	1.1966586
MPC1	4.658078	0.5790567
MPC1L	0.014886619	0.026262572
MPC2	5.9432554	0.7956379
MPDU1	5.7606444	0.600795
MPDZ	5.1703115	0.84811246
MPEG1	4.8558617	1.1464484
MPG	4.2109356	0.6607462
MPHOSPH10	5.7179265	0.43548948
MPHOSPH6	4.3620725	0.8739747
MPHOSPH8	5.9164305	0.4995323
MPHOSPH9	4.09729	0.75324357
MPI	5.261545	0.5065569
MPIG6B	0.94719166	0.58389527
MPL	0.812157	0.36933136
MPLKIP	4.594958	0.4335117
MPND	3.3515074	0.6719859
MPO	0.2987567	0.3293183
MPP1	4.2652097	0.72140706
MPP2	3.2456598	1.3991662
MPP3	3.1218812	0.82743126
MPP4	0.10540137	0.12517543
MPP5	5.2191315	0.6647883
MPP6	2.645021	1.1217469
MPP7	4.7197943	1.2610502
MPPE1	3.8208516	0.5373934
MPPED1	0.36329475	0.78969765
MPPED2	1.8602108	1.1551745
MPRIP	6.9281974	0.5464945
MPST	5.016226	0.8104943
MPV17	5.6495824	0.4183466
MPV17L	4.4304	1.7200658
MPV17L2	4.078218	0.5563774
MPZ	0.9836563	1.0195907
MPZL1	7.764335	0.59492624
MPZL2	4.6469135	1.1722022
MPZL3	4.16108	0.74372417
MR1	5.367749	0.790897
MRAP	0.0658244	0.12073666
MRAP2	1.1105593	0.9626225
MRAS	4.8694825	1.0180787
MRC1	3.0929434	1.3656937
MRC2	6.862964	1.117893
MRE11	5.0001087	0.5530123
MREG	5.4189253	0.867394
MRFAP1	8.338659	0.5414629
MRFAP1L1	6.406588	0.52840096
MRGBP	4.5414877	0.61254305
MRGPRD	0.025361074	0.11976135
MRGPRE	0.7154275	0.8171355
MRGPRF	1.8606744	0.8821217
MRGPRG-AS1	0.0107279625	0.06993845
MRGPRX1	0.0013249095	0.01739454
MRGPRX2	0.038992226	0.094867334
MRGPRX3	0.32274508	0.5362117
MRGPRX4	0.01859181	0.07641019
MRI1	3.4594681	0.6767644
MRM1	2.9714491	0.7316735
MRM2	0.091076225	0.08115693
MRM3	3.4280481	0.57751644
MRNIP	3.7125213	0.7335953
MRO	1.3207663	0.626215
MROH1	5.72331	0.7139173
MROH2B	0.0401803	0.1442313
MROH5	0.057215743	0.17693749
MROH6	3.32112	1.2096918
MROH7	0.21118523	0.24948101
MROH8	1.3163263	0.51977587
MROH9	0.10167854	0.28887996
MRPL1	4.292681	0.48916054
MRPL10	5.4866657	0.5764141
MRPL11	5.0828676	0.68044007
MRPL12	2.1541302	1.0283947
MRPL13	5.5500464	0.7321993
MRPL14	5.5301566	0.70020866
MRPL15	5.6308746	0.7090285
MRPL16	5.0610423	0.4817105
MRPL17	5.839103	0.55443895
MRPL18	5.5785427	0.5406703
MRPL19	5.7823415	0.47935188
MRPL2	1.1670392	0.4782237
MRPL20	5.822964	0.5590073
MRPL21	5.028943	0.7282359
MRPL22	4.5699744	0.46609405
MRPL23	4.4892907	0.7804207
MRPL24	6.389405	0.7398369
MRPL27	5.363452	0.7402261
MRPL28	5.715281	0.7411309
MRPL3	6.539901	0.46381497
MRPL30	5.3235106	0.41045868
MRPL32	5.3222075	0.42383814
MRPL33	4.8500433	0.44247407
MRPL34	4.963374	0.6048293
MRPL35	5.561789	0.3711484
MRPL36	4.3927455	0.589834
MRPL37	6.288996	0.5669885
MRPL38	1.0583373	0.45811498
MRPL39	4.4050565	0.5062955
MRPL4	4.6554995	0.6326858
MRPL40	4.9441857	0.5874516
MRPL41	4.8412843	0.9044973
MRPL42	5.7962055	0.47463715
MRPL43	5.3673058	0.5329996
MRPL44	4.824105	0.39271188
MRPL45	5.4616513	0.68816185
MRPL45P2	1.6069101	0.52520895
MRPL46	1.5333414	0.4373103
MRPL47	5.354421	0.5542219
MRPL48	4.508906	0.5859129
MRPL49	6.20977	0.53703535
MRPL50	4.698681	0.42525235
MRPL51	6.4310036	0.59311014
MRPL52	4.978623	0.6076398
MRPL53	0.0023500556	0.011603203
MRPL54	4.6195817	0.7366908
MRPL55	5.1824565	0.7667582
MRPL57	5.313593	0.5825184
MRPL58	4.713759	0.6357537
MRPL9	4.900447	0.53671825
MRPS10	5.674983	0.4640936
MRPS11	4.178505	0.41704056
MRPS12	4.9093003	0.7265135
MRPS14	5.2429047	0.48382494
MRPS15	5.9266567	0.5710178
MRPS16	6.34365	0.4579054
MRPS17	3.3195705	0.52978045
MRPS18A	3.5905323	0.49014002
MRPS18B	6.2823434	0.515739
MRPS18C	2.4362366	0.39328575
MRPS2	4.6049814	0.5646991
MRPS21	6.07495	0.8280043
MRPS22	4.3332825	0.4000365
MRPS23	5.782174	0.66114265
MRPS25	4.6071467	0.57605517
MRPS26	5.4673676	0.7221803
MRPS27	6.123483	0.49233437
MRPS28	2.2458863	0.5958004
MRPS30	6.383467	1.4203321
MRPS31	4.048151	0.43105176
MRPS31P5	0.39100322	0.28949872
MRPS33	5.264259	0.5429577
MRPS34	5.9184284	0.7458845
MRPS35	6.2949467	0.5416729
MRPS36	4.169677	0.5375133
MRPS5	5.3573866	0.47621167
MRPS6	4.7449074	0.5990475
MRPS7	5.8564177	0.59583896
MRPS9	3.7920465	0.4455778
MRRF	5.0489764	0.45545328
MRS2	5.2699428	0.46563554
MRTFA	5.688296	0.44537514
MRTFB	6.6759243	0.95416224
MRTO4	5.535408	0.5456373
MS4A1	1.9314525	1.7805732
MS4A10	0.02007679	0.056819525
MS4A12	0.00855139	0.041727193
MS4A13	0.003579684	0.027209334
MS4A14	2.2524197	1.3368483
MS4A15	1.4618433	1.4992023
MS4A18	0.24211879	0.4588204
MS4A2	1.7170308	1.1772016
MS4A3	0.028550386	0.11357262
MS4A4A	3.3272624	0.96667945
MS4A4E	0.5733387	0.44258475
MS4A5	0.010308047	0.11234134
MS4A6A	5.117673	0.97454846
MS4A6E	0.074762	0.2800663
MS4A7	5.1742516	1.49438
MS4A8	0.8247681	1.181611
MSANTD1	0.4644538	0.32808056
MSANTD2	3.2028828	0.5859098
MSANTD3	3.918889	0.5991911
MSANTD4	3.7713723	0.6922168
MSC	2.6875257	0.94511044
MSGN1	0.021272616	0.09362038
MSH2	5.6279683	0.6558345
MSH3	4.7120867	0.59922636
MSH4	0.2832836	0.3010014
MSH5	1.2559587	0.61105144
MSH6	6.3565936	0.650876
MSI1	2.0977197	1.4674857
MSI2	6.929539	0.93385386
MSL2	5.5838437	0.45369592
MSL3	5.0007153	0.551497
MSL3P1	0.11585522	0.14884183
MSLN	1.4816167	2.1976416
MSLNL	0.29602954	0.5325412
MSMB	1.7714174	1.925866
MSMO1	5.795842	0.75308555
MSMP	0.0	1e-06
MSN	8.282905	0.84707636
MSR1	5.310393	1.0294555
MSRA	3.2131217	0.7391657
MSRB1	5.0202894	0.7219861
MSRB2	4.9090514	0.660755
MSRB3	5.02548	1.1157808
MSS51	1.3450675	0.5169965
MST1	2.2049835	0.9608743
MST1L	0.5606594	0.5055643
MST1R	4.1826963	1.1274854
MSTN	0.3427218	0.39217877
MSTO1	3.8174596	0.5165013
MSX1	2.0836296	0.76329595
MSX2	3.342702	1.459889
MSX2P1	0.0	1e-06
MT1A	0.8696798	0.9877567
MT1B	0.0038611104	0.018279124
MT1DP	0.28881466	0.30862758
MT1E	4.2791743	1.5019526
MT1F	2.92826	0.95416886
MT1G	2.3295352	1.6596657
MT1H	0.28157175	0.48374203
MT1IP	0.0028440931	0.01160805
MT1M	1.1667768	0.9154507
MT1X	2.6541522	1.1558331
MT2A	6.6546116	1.1772683
MT3	0.21113874	0.44185445
MT4	0.008291769	0.066418685
MTA1	5.458452	0.63776237
MTA2	6.814474	0.4826289
MTA3	6.0331817	0.5106718
MTAP	5.0199385	0.72944105
MTBP	3.185327	0.8600922
MTCH1	7.5226808	0.4985661
MTCH2	6.7316093	0.46896088
MTCL1	3.691981	1.2572086
MTDH	7.7622733	0.6715055
MTERF1	3.6501138	0.42329952
MTERF2	3.736352	0.65833014
MTERF3	4.647234	0.6953274
MTERF4	4.5858927	0.48028255
MTF1	4.903247	0.5916089
MTF2	4.7612877	0.5326775
MTFMT	3.4110687	0.3848217
MTFP1	0.45148885	0.2910152
MTFR1	5.185827	0.8291592
MTFR2	2.1302009	0.9011666
MTG1	1.9420619	0.6066087
MTG2	5.2873	0.580004
MTHFD1	5.9439626	0.5305999
MTHFD1L	4.1371803	1.030306
MTHFD2	6.218272	0.7429351
MTHFD2L	3.4826097	0.65580934
MTHFD2P1	0.015873505	0.060097482
MTHFR	4.8065114	0.78118604
MTHFS	0.69045717	0.30823317
MTHFSD	4.023653	0.5038594
MTIF2	5.4620028	0.42797545
MTIF3	4.835317	0.47962594
MTLN	3.179904	0.81989133
MTM1	4.232579	0.6056435
MTMR1	5.5108423	0.52959716
MTMR10	4.730337	0.5908257
MTMR11	4.0652366	0.93798816
MTMR12	6.01993	0.6804504
MTMR14	5.526717	0.38160047
MTMR2	5.193492	0.71420145
MTMR3	3.1290567	0.53277886
MTMR4	6.0384545	0.7081173
MTMR6	5.3164926	0.62669003
MTMR7	1.4368644	0.8209072
MTMR8	0.6211814	0.4283617
MTMR9	4.0181336	0.612181
MTNR1A	0.032179564	0.07977507
MTNR1B	0.050282493	0.2502792
MTO1	4.356591	0.43346304
MTOR	6.312038	0.5334559
MTPAP	4.775924	0.5146376
MTPN	7.5626116	0.50969183
MTR	6.058435	0.62205833
MTRES1	3.895909	0.65608305
MTREX	6.027731	0.592362
MTRF1	2.8359518	0.48999488
MTRF1L	2.6437728	0.40140384
MTRNR2L1	0.4590816	0.834099
MTRR	5.2757516	0.67505276
MTSS1	5.272318	1.064389
MTSS2	3.7795978	0.84155846
MTTP	0.2529702	0.30206016
MTURN	5.055895	0.9528206
MTUS1	6.231192	1.052509
MTUS2	0.72370213	0.69458485
MTX1	4.391106	0.50900686
MTX2	5.204589	0.4053582
MTX3	4.9128103	0.7168298
MUC1	8.136043	1.9639928
MUC12	0.2859106	0.39436847
MUC13	0.46921322	0.94388646
MUC15	1.6328295	1.6982929
MUC16	2.6333685	2.347129
MUC17	0.018663146	0.098844595
MUC19	0.9179323	1.5594631
MUC2	0.82173496	2.0342834
MUC20	2.5886395	1.3606128
MUC21	0.1544923	0.5245213
MUC22	0.022366414	0.078531444
MUC3A	0.7554803	0.6280631
MUC4	0.92452157	1.0226038
MUC5AC	0.44524792	1.0148587
MUC5B	4.1533465	2.8420498
MUC6	2.1381588	2.805687
MUC7	0.3459423	0.8478973
MUCL1	3.8173583	3.3688805
MUCL3	0.06947708	0.14272457
MUL1	5.250415	0.4414663
MUS81	4.7398977	0.5501705
MUSK	0.17798129	0.340885
MUTYH	0.5970925	0.30167708
MVB12A	5.095684	0.6544866
MVB12B	4.205988	0.6425844
MVD	4.521725	0.942408
MVK	4.430907	0.6342831
MVP	7.3118973	0.86605567
MX1	6.57331	1.6439822
MX2	4.7743635	1.1059557
MXD1	4.649569	0.77789086
MXD3	3.0386064	0.93576264
MXD4	6.3524137	0.7082201
MXI1	5.485438	0.7927629
MXRA5	8.187781	1.2855936
MXRA7	5.7925506	0.7977412
MXRA8	6.720682	1.2065002
MYADM	7.0412	0.74945253
MYADML	0.009181362	0.03896271
MYADML2	0.17946926	0.18544525
MYB	5.916203	1.6023215
MYBBP1A	5.887727	0.60648966
MYBL2	5.1911025	1.6099714
MYBPC1	2.0870678	2.408578
MYBPC2	0.38536218	0.5899082
MYBPC3	0.17873745	0.28077853
MYBPH	0.3376277	0.41693264
MYBPHL	0.08830284	0.22176138
MYC	6.083385	1.2114168
MYCBP	4.963539	0.5191219
MYCBP2	5.956302	0.8116909
MYCBPAP	1.1386102	0.7657863
MYCL	3.0323956	1.1781484
MYCN	1.2973024	1.1318479
MYCT1	3.1851792	0.8319127
MYD88	6.1416674	0.52670246
MYDGF	6.3830023	0.6435318
MYEF2	4.4556656	1.0006914
MYEOV	1.5601478	1.5079932
MYF5	0.0106805945	0.16842009
MYF6	0.065624215	0.39481613
MYH1	0.383584	0.53153133
MYH10	6.404587	0.76064163
MYH11	4.980083	1.7071794
MYH13	0.5257698	0.42185357
MYH14	6.1446567	1.536383
MYH15	0.38846847	0.4692741
MYH16	0.29827088	0.35443893
MYH2	0.19843523	0.52345353
MYH3	1.516475	0.6169659
MYH4	0.23766533	0.3415886
MYH6	0.092883214	0.21065462
MYH7	0.15241234	0.56421334
MYH7B	1.1738597	0.64403415
MYH8	0.261683	0.33543396
MYH9	10.3885355	0.6111081
MYL1	0.03753719	0.3785485
MYL10	0.01602226	0.035175774
MYL12A	7.481297	0.51445854
MYL12B	8.68219	0.5042072
MYL12BP2	0.26693735	0.22734931
MYL2	0.09212249	0.4292538
MYL3	0.78098434	0.44794282
MYL4	0.34933197	0.23878314
MYL5	3.13781	0.86931044
MYL6	8.859325	0.5622881
MYL6B	4.5491858	0.6809219
MYL6P5	0.034069244	0.047567535
MYL7	0.44187322	0.762293
MYL9	7.59084	1.0601068
MYLIP	5.5429964	0.76181096
MYLK	6.3346844	1.2561502
MYLK2	0.4871164	0.40888807
MYLK3	0.5519477	0.5883803
MYLK4	1.2074331	0.608884
MYLPF	0.35904416	0.39350364
MYMK	0.024526127	0.08567057
MYNN	4.310892	0.43787888
MYO10	5.9211416	1.1051321
MYO15A	1.2448794	0.6706468
MYO15B	4.628638	1.1805881
MYO16	0.887708	0.82003915
MYO18A	5.896027	0.8184157
MYO18B	0.77150744	0.8315449
MYO19	5.1691093	0.70038927
MYO1A	0.22189294	0.2020446
MYO1B	6.626541	0.86546636
MYO1C	8.003979	0.59504783
MYO1D	6.9814925	0.714706
MYO1E	5.6552725	0.7297341
MYO1F	4.294654	0.9041182
MYO1G	3.2187958	1.0304295
MYO1H	0.4085166	0.4020771
MYO3A	0.654689	0.83591324
MYO3B	1.2749746	1.4995536
MYO5A	5.5434637	0.7484573
MYO5B	6.059929	1.0122006
MYO5C	5.906486	0.99875593
MYO6	7.731898	0.88283724
MYO7A	2.773347	1.1147449
MYO7B	0.83000594	0.6169411
MYO9A	5.228038	0.81717134
MYO9B	6.5367737	0.5254964
MYOC	0.19158605	0.5397253
MYOCD	0.6377088	0.59514844
MYOD1	0.02550416	0.19770825
MYOF	7.807293	0.8851187
MYOG	0.11045309	0.31429857
MYOM1	1.7245826	0.7564434
MYOM2	1.1667111	0.9087517
MYOM3	1.1731695	0.6576592
